         -0.659401          0.763054
         -0.659264          0.763054
         -0.659126          0.763054
         -0.658989          0.763054
         -0.658852          0.763054
         -0.658715          0.763055
         -0.658577          0.763055
          -0.65844          0.763055
         -0.658303          0.763055
         -0.658165          0.763055
         -0.658028          0.763055
         -0.657891          0.763056
         -0.657753          0.763056
         -0.657616          0.763056
         -0.657479          0.763056
         -0.657341          0.763056
         -0.657204          0.763057
         -0.657067          0.763057
         -0.656929          0.763057
         -0.656792          0.763057
         -0.656655          0.763057
         -0.656518          0.763058
          -0.65638          0.763058
         -0.656243          0.763058
         -0.656106          0.763058
         -0.655968          0.763058
         -0.655831          0.763059
         -0.655694          0.763059
         -0.655556          0.763059
         -0.655419          0.763059
         -0.655282           0.76306
         -0.655144           0.76306
         -0.655007           0.76306
          -0.65487           0.76306
         -0.654733          0.763061
         -0.654595          0.763061
         -0.654458          0.763061
         -0.654321          0.763061
         -0.654183          0.763062
         -0.654046          0.763062
         -0.653909          0.763062
         -0.653771          0.763062
         -0.653634          0.763063
         -0.653497          0.763063
         -0.653359          0.763063
         -0.653222          0.763064
         -0.653085          0.763064
         -0.652947          0.763064
          -0.65281          0.763064
         -0.652673          0.763065
         -0.652536          0.763065
         -0.652398          0.763065
         -0.652261          0.763066
         -0.652124          0.763066
         -0.651986          0.763066
         -0.651849          0.763067
         -0.651712          0.763067
         -0.651574          0.763067
         -0.651437          0.763068
           -0.6513          0.763068
         -0.651162          0.763068
         -0.651025          0.763069
         -0.650888          0.763069
          -0.65075          0.763069
         -0.650613           0.76307
         -0.650476           0.76307
         -0.650339           0.76307
         -0.650201          0.763071
         -0.650064          0.763071
         -0.649927          0.763072
         -0.649789          0.763072
         -0.649652          0.763072
         -0.649515          0.763073
         -0.649377          0.763073
          -0.64924          0.763074
         -0.649103          0.763074
         -0.648965          0.763074
         -0.648828          0.763075
         -0.648691          0.763075
         -0.648553          0.763076
         -0.648416          0.763076
         -0.648279          0.763076
         -0.648142          0.763077
         -0.648004          0.763077
         -0.647867          0.763078
          -0.64773          0.763078
         -0.647592          0.763079
         -0.647455          0.763079
         -0.647318           0.76308
          -0.64718           0.76308
         -0.647043          0.763081
         -0.646906          0.763081
         -0.646768          0.763082
         -0.646631          0.763082
         -0.646494          0.763083
         -0.646357          0.763083
         -0.646219          0.763084
         -0.646082          0.763084
         -0.645945          0.763085
         -0.645807          0.763085
          -0.64567          0.763086
         -0.645533          0.763086
         -0.645395          0.763087
         -0.645258          0.763087
         -0.645121          0.763088
         -0.644983          0.763088
         -0.644846          0.763089
         -0.644709           0.76309
         -0.644571           0.76309
         -0.644434          0.763091
         -0.644297          0.763091
          -0.64416          0.763092
         -0.644022          0.763092
         -0.643885          0.763093
         -0.643748          0.763094
          -0.64361          0.763094
         -0.643473          0.763095
         -0.643336          0.763096
         -0.643198          0.763096
         -0.643061          0.763097
         -0.642924          0.763098
         -0.642786          0.763098
         -0.642649          0.763099
         -0.642512            0.7631
         -0.642374            0.7631
         -0.642237          0.763101
           -0.6421          0.763102
         -0.641963          0.763102
         -0.641825          0.763103
         -0.641688          0.763104
         -0.641551          0.763104
         -0.641413          0.763105
         -0.641276          0.763106
         -0.641139          0.763107
         -0.641001          0.763107
         -0.640864          0.763108
         -0.640727          0.763109
         -0.640589           0.76311
         -0.640452           0.76311
         -0.640315          0.763111
         -0.640177          0.763112
          -0.64004          0.763113
         -0.639903          0.763114
         -0.639766          0.763115
         -0.639628          0.763115
         -0.639491          0.763116
         -0.639354          0.763117
         -0.639216          0.763118
         -0.639079          0.763119
         -0.638942           0.76312
         -0.638804           0.76312
         -0.638667          0.763121
          -0.63853          0.763122
         -0.638392          0.763123
         -0.638255          0.763124
         -0.638118          0.763125
          -0.63798          0.763126
         -0.637843          0.763127
         -0.637706          0.763128
         -0.637569          0.763129
