                 0       1.05055e-07
       5.35812e-07       1.08214e-05
       1.95096e-06       3.91246e-05
       4.24531e-06       8.50118e-05
        7.4186e-06       0.000148478
       1.14705e-05       0.000229517
       1.64007e-05       0.000328119
       2.22085e-05       0.000444275
       2.88934e-05       0.000577972
       3.64547e-05       0.000729196
       4.48916e-05       0.000897931
       5.42033e-05        0.00108416
       6.43888e-05        0.00128786
        7.5447e-05        0.00150902
       8.73768e-05         0.0017476
       0.000100177        0.00200359
       0.000113846        0.00227695
       0.000128383        0.00256767
       0.000143786         0.0028757
       0.000160054        0.00320102
       0.000177185        0.00354359
       0.000195177        0.00390338
       0.000214028        0.00428035
       0.000233737        0.00467446
       0.000254301        0.00508567
       0.000275719        0.00551394
       0.000297988        0.00595923
       0.000321107        0.00642148
       0.000345072        0.00690066
       0.000369881        0.00739672
       0.000395533        0.00790959
       0.000422024        0.00843925
       0.000449353        0.00898562
       0.000477515        0.00954865
       0.000506509         0.0101283
       0.000536332         0.0107245
        0.00056698         0.0113372
       0.000598452         0.0119663
       0.000630744         0.0126118
       0.000663852         0.0132736
       0.000697775         0.0139516
       0.000732508         0.0146459
       0.000768048         0.0153562
       0.000804392         0.0160826
       0.000841538         0.0168249
        0.00087948         0.0175832
       0.000918217         0.0183572
       0.000957743         0.0191471
       0.000998057         0.0199526
        0.00103915         0.0207737
        0.00108103         0.0216103
        0.00112368         0.0224624
        0.00116711         0.0233299
         0.0012113         0.0242126
        0.00125625         0.0251106
        0.00130197         0.0260236
        0.00134845         0.0269518
        0.00139567         0.0278948
        0.00144365         0.0288528
        0.00149237         0.0298255
        0.00154183         0.0308129
        0.00159202         0.0318149
        0.00164295         0.0328315
        0.00169461         0.0338625
        0.00174699         0.0349078
        0.00180009         0.0359674
         0.0018539         0.0370411
        0.00190843         0.0381289
        0.00196366         0.0392307
         0.0020196         0.0403463
        0.00207623         0.0414757
        0.00213356         0.0426189
        0.00219158         0.0437756
        0.00225028         0.0449458
        0.00230967         0.0461295
        0.00236972         0.0473264
        0.00243046         0.0485366
        0.00249185         0.0497598
        0.00255392         0.0509961
        0.00261663         0.0522454
        0.00268001         0.0535074
        0.00274403         0.0547822
         0.0028087         0.0560696
        0.00287401         0.0573695
        0.00293995         0.0586818
        0.00300653         0.0600065
        0.00307373         0.0613434
        0.00314156         0.0626924
           0.00321         0.0640534
        0.00327906         0.0654264
        0.00334872         0.0668112
        0.00341899         0.0682077
        0.00348986         0.0696158
        0.00356133         0.0710355
        0.00363338         0.0724665
        0.00370603         0.0739089
        0.00377925         0.0753625
        0.00385306         0.0768272
        0.00392743         0.0783029
        0.00400238         0.0797895
        0.00407789         0.0812869
        0.00415395          0.082795
        0.00423058         0.0843138
        0.00430776          0.085843
        0.00438548         0.0873826
        0.00446374         0.0889326
        0.00454255         0.0904927
        0.00462188         0.0920629
        0.00470175         0.0936431
        0.00478214         0.0952332
        0.00486305         0.0968332
        0.00494448         0.0984428
        0.00502642          0.100062
        0.00510887          0.101691
        0.00519182          0.103329
        0.00527527          0.104976
        0.00535922          0.106633
        0.00544366          0.108298
        0.00552859          0.109973
        0.00561399          0.111657
        0.00569988          0.113349
        0.00578625           0.11505
        0.00587308           0.11676
        0.00596038          0.118478
        0.00604814          0.120205
        0.00613637           0.12194
        0.00622504          0.123683
        0.00631417          0.125434
        0.00640375          0.127193
        0.00649377           0.12896
        0.00658422          0.130736
        0.00667512          0.132518
        0.00676644          0.134309
         0.0068582          0.136107
        0.00695037          0.137912
        0.00704297          0.139725
        0.00713599          0.141545
        0.00722942          0.143373
        0.00732325          0.145207
         0.0074175          0.147049
        0.00751214          0.148897
        0.00760719          0.150752
        0.00770262          0.152614
        0.00779846          0.154483
        0.00789467          0.156358
        0.00799128          0.158239
        0.00808826          0.160127
        0.00818562          0.162022
        0.00828336          0.163922
        0.00838147          0.165829
        0.00847994          0.167741
        0.00857878           0.16966
        0.00867798          0.171584
        0.00877754          0.173515
        0.00887745          0.175451
        0.00897772          0.177392
        0.00907833          0.179339
        0.00917929          0.181292
        0.00928059           0.18325
        0.00938223          0.185213
